13.2877,0
14.2877,1
14.8727,1
15.2877,1
15.6096,1
15.8727,2
16.0951,2.80735
16.2877,2
16.4576,2.32193
16.6096,3.58496
16.7471,2.80735
16.8727,2.58496
16.9882,2.80735
17.0951,3
17.1946,2.80735
17.2877,3.45943
17.3752,3.32193
17.4576,3.45943
17.5356,3.58496
17.6096,3.45943
17.68,3.58496
17.7471,3.80735
17.8113,3.80735
17.8727,3.90689
17.9316,3.90689
